id,customer_id,product_id,rating,review_text,review_date
1195,272,65,5,Perfect! Exactly what I was looking for.,2023-05-03 00:00:00
1196,952,175,4,"Good value for money, would recommend.",2023-08-10 00:00:00
1197,467,502,3,"Average product, nothing special.",2024-07-13 00:00:00
1198,420,156,3,Decent product for the price.,2024-07-10 00:00:00
1199,65,181,3,"Works as described, nothing more.",2023-07-16 00:00:00
1200,339,635,4,"Nice product, met my expectations.",2023-07-21 00:00:00
1201,412,535,4,Happy with this purchase overall.,2023-12-25 00:00:00
1202,910,370,4,"Very good product, minor improvements needed.",2024-10-13 00:00:00
1203,406,377,4,"Good value for money, would recommend.",2023-05-26 00:00:00
1204,572,528,5,Absolutely love it! Will buy again.,2024-07-08 00:00:00
1205,597,246,5,Perfect! Exactly what I was looking for.,2023-12-05 00:00:00
1206,521,79,4,"Good value for money, would recommend.",2024-04-30 00:00:00
1207,908,17,4,"Nice product, met my expectations.",2024-01-22 00:00:00
1208,128,223,4,"Solid product, does what it promises.",2023-12-03 00:00:00
1209,500,344,2,Would not recommend this product.,2024-06-03 00:00:00
1210,822,274,4,"Solid product, does what it promises.",2023-03-08 00:00:00
1211,854,615,4,"Quality is good, delivery was fast.",2023-08-10 00:00:00
1212,25,90,4,"Good value for money, would recommend.",2024-02-16 00:00:00
1213,988,675,4,"Solid product, does what it promises.",2023-02-06 00:00:00
1214,314,358,5,Perfect! Exactly what I was looking for.,2024-05-24 00:00:00
1215,335,448,4,"Great quality, happy with my purchase.",2024-04-05 00:00:00
1216,519,540,4,"Quality is good, delivery was fast.",2023-10-08 00:00:00
1217,210,141,5,"Outstanding quality, highly recommended!",2024-06-24 00:00:00
1218,398,412,2,Would not recommend this product.,2023-09-30 00:00:00
1219,814,282,4,"Solid product, does what it promises.",2023-12-31 00:00:00
1220,641,263,5,"Outstanding quality, highly recommended!",2024-08-05 00:00:00
1221,534,29,5,Excellent product! Exceeded my expectations.,2023-08-20 00:00:00
1222,835,527,4,"Solid product, does what it promises.",2023-02-20 00:00:00
1223,239,340,4,"Nice product, met my expectations.",2023-05-16 00:00:00
1224,754,364,4,"Very good product, minor improvements needed.",2023-09-03 00:00:00
1225,879,673,4,"Good value for money, would recommend.",2024-11-17 00:00:00
1226,321,573,3,"Acceptable, but not impressed.",2024-07-27 00:00:00
1227,530,127,4,"Solid product, does what it promises.",2023-07-18 00:00:00
1228,364,10,5,Excellent product! Exceeded my expectations.,2023-03-29 00:00:00
1229,180,539,2,Would not recommend this product.,2023-07-25 00:00:00
1230,235,296,5,Best purchase I've made in a long time!,2024-07-30 00:00:00
1231,433,489,3,"Works as described, nothing more.",2024-09-08 00:00:00
1232,106,554,5,Best purchase I've made in a long time!,2024-11-13 00:00:00
1233,812,469,4,"Solid product, does what it promises.",2023-08-12 00:00:00
1234,363,562,3,"Fair quality, could be better.",2024-03-27 00:00:00
1235,471,74,5,"Fantastic product, very satisfied!",2024-06-03 00:00:00
1236,490,624,4,Happy with this purchase overall.,2024-09-17 00:00:00
1237,848,540,2,Disappointed with the quality.,2023-05-27 00:00:00
1238,32,389,4,"Nice product, met my expectations.",2023-11-28 00:00:00
1239,916,283,4,"Good value for money, would recommend.",2024-03-22 00:00:00
1240,180,694,5,"Outstanding quality, highly recommended!",2023-10-22 00:00:00
1241,244,77,4,Happy with this purchase overall.,2024-11-06 00:00:00
1242,103,53,4,"Quality is good, delivery was fast.",2023-01-18 00:00:00
1243,737,141,5,Perfect! Exactly what I was looking for.,2023-02-19 00:00:00
1244,501,483,1,"Very poor quality, do not buy.",2023-07-20 00:00:00
1245,973,360,3,"It's okay, meets basic requirements.",2024-08-25 00:00:00
1246,265,511,2,Disappointed with the quality.,2023-11-07 00:00:00
1247,988,280,1,"Awful quality, very unhappy.",2023-11-26 00:00:00
1248,882,482,4,"Good value for money, would recommend.",2023-04-05 00:00:00
1249,712,619,5,Superb quality and fast delivery.,2024-04-07 00:00:00
1250,783,515,4,"Great quality, happy with my purchase.",2023-04-01 00:00:00
1251,155,116,5,Absolutely love it! Will buy again.,2024-08-11 00:00:00
1252,86,142,5,Superb quality and fast delivery.,2023-06-04 00:00:00
1253,505,261,5,"Fantastic product, very satisfied!",2024-09-15 00:00:00
1254,675,614,4,"Very good product, minor improvements needed.",2024-07-30 00:00:00
1255,762,289,3,"Acceptable, but not impressed.",2024-10-14 00:00:00
1256,976,96,4,"Solid product, does what it promises.",2024-02-17 00:00:00
1257,414,275,4,"Good value for money, would recommend.",2023-06-16 00:00:00
1258,259,577,5,Best purchase I've made in a long time!,2023-05-07 00:00:00
1259,532,513,5,"Outstanding quality, highly recommended!",2024-08-15 00:00:00
1260,727,198,4,"Quality is good, delivery was fast.",2024-10-23 00:00:00
1261,985,125,4,"Solid product, does what it promises.",2024-03-28 00:00:00
1262,647,109,5,Perfect! Exactly what I was looking for.,2023-09-12 00:00:00
1263,445,341,2,"Not as described, below expectations.",2024-01-27 00:00:00
1264,498,446,5,"Amazing product, worth every penny!",2024-07-07 00:00:00
1265,953,602,4,Happy with this purchase overall.,2023-01-28 00:00:00
1266,12,568,5,Absolutely love it! Will buy again.,2024-07-10 00:00:00
1267,550,88,4,"Good value for money, would recommend.",2023-10-08 00:00:00
1268,846,609,5,"Fantastic product, very satisfied!",2023-06-26 00:00:00
1269,236,613,5,Perfect! Exactly what I was looking for.,2023-08-25 00:00:00
1270,174,406,5,Absolutely love it! Will buy again.,2023-02-19 00:00:00
1271,87,111,1,"Awful quality, very unhappy.",2023-09-17 00:00:00
1272,121,192,5,"Amazing product, worth every penny!",2024-06-03 00:00:00
1273,429,427,5,"Outstanding quality, highly recommended!",2023-06-30 00:00:00
1274,368,358,5,Perfect! Exactly what I was looking for.,2023-12-27 00:00:00
1275,34,388,2,"Not as described, below expectations.",2023-10-27 00:00:00
1276,381,89,5,"Outstanding quality, highly recommended!",2024-06-28 00:00:00
1277,381,252,4,"Very good product, minor improvements needed.",2023-05-20 00:00:00
1278,965,23,5,Perfect! Exactly what I was looking for.,2023-11-10 00:00:00
1279,676,255,4,Happy with this purchase overall.,2023-07-22 00:00:00
1280,567,318,5,"Fantastic product, very satisfied!",2024-02-21 00:00:00
1281,104,381,4,"Very good product, minor improvements needed.",2023-11-06 00:00:00
1282,736,391,4,"Great quality, happy with my purchase.",2023-09-04 00:00:00
1283,595,585,4,"Quality is good, delivery was fast.",2024-09-01 00:00:00
1284,282,645,3,Decent product for the price.,2024-09-13 00:00:00
1285,626,300,2,Several issues with this item.,2024-08-13 00:00:00
1286,351,438,5,Excellent product! Exceeded my expectations.,2023-09-25 00:00:00
1287,591,536,5,"Outstanding quality, highly recommended!",2024-06-28 00:00:00
1288,559,298,4,"Very good product, minor improvements needed.",2024-06-05 00:00:00
1289,380,65,4,"Nice product, met my expectations.",2023-11-13 00:00:00
1290,812,322,5,"Fantastic product, very satisfied!",2023-06-30 00:00:00
1291,654,165,4,"Very good product, minor improvements needed.",2023-10-16 00:00:00
1292,558,73,4,"Solid product, does what it promises.",2023-12-09 00:00:00
1293,189,211,1,"Terrible product, waste of money.",2024-08-11 00:00:00
1294,309,603,3,"Acceptable, but not impressed.",2024-10-02 00:00:00
1295,514,613,5,Excellent product! Exceeded my expectations.,2024-10-23 00:00:00
1296,481,419,3,"Fair quality, could be better.",2024-06-13 00:00:00
1297,714,123,4,"Very good product, minor improvements needed.",2024-08-25 00:00:00
1298,37,119,5,Perfect! Exactly what I was looking for.,2023-06-02 00:00:00
1299,710,247,4,Happy with this purchase overall.,2024-02-12 00:00:00
1300,604,52,4,Happy with this purchase overall.,2024-09-04 00:00:00
1301,496,175,4,"Very good product, minor improvements needed.",2024-09-28 00:00:00
1302,406,360,4,"Solid product, does what it promises.",2024-06-22 00:00:00
1303,912,118,4,"Great quality, happy with my purchase.",2023-04-06 00:00:00
1304,633,602,4,"Great quality, happy with my purchase.",2024-04-26 00:00:00
1305,159,248,5,Superb quality and fast delivery.,2024-09-29 00:00:00
1306,669,94,4,"Very good product, minor improvements needed.",2023-12-06 00:00:00
1307,478,485,5,"Amazing product, worth every penny!",2024-05-19 00:00:00
1308,39,511,4,"Good value for money, would recommend.",2024-08-20 00:00:00
1309,884,375,5,Superb quality and fast delivery.,2024-02-12 00:00:00
1310,14,119,4,Happy with this purchase overall.,2024-04-10 00:00:00
1311,839,698,4,"Very good product, minor improvements needed.",2023-06-28 00:00:00
1312,451,480,4,"Very good product, minor improvements needed.",2023-01-13 00:00:00
1313,753,69,4,"Good value for money, would recommend.",2024-11-17 00:00:00
1314,684,565,5,"Fantastic product, very satisfied!",2024-11-21 00:00:00
1315,224,175,5,"Outstanding quality, highly recommended!",2024-01-17 00:00:00
1316,301,389,5,Best purchase I've made in a long time!,2023-05-10 00:00:00
1317,633,131,3,"It's okay, meets basic requirements.",2024-02-06 00:00:00
1318,959,404,5,"Amazing product, worth every penny!",2023-08-13 00:00:00
1319,907,4,4,"Great quality, happy with my purchase.",2024-08-28 00:00:00
1320,56,213,5,Best purchase I've made in a long time!,2023-12-18 00:00:00
1321,343,340,2,Poor quality for the price.,2023-03-30 00:00:00
1322,215,494,5,Absolutely love it! Will buy again.,2024-05-24 00:00:00
1323,815,53,5,"Outstanding quality, highly recommended!",2024-02-08 00:00:00
1324,152,247,5,Excellent product! Exceeded my expectations.,2024-01-11 00:00:00
1325,749,674,5,Best purchase I've made in a long time!,2024-09-01 00:00:00
1326,310,459,5,Absolutely love it! Will buy again.,2023-10-08 00:00:00
1327,680,528,5,Best purchase I've made in a long time!,2024-03-02 00:00:00
1328,615,643,1,"Extremely disappointed, returning it.",2024-08-08 00:00:00
1329,590,39,4,Happy with this purchase overall.,2024-09-03 00:00:00
1330,721,162,5,Best purchase I've made in a long time!,2023-12-26 00:00:00
1331,424,92,5,Perfect! Exactly what I was looking for.,2024-09-11 00:00:00
1332,216,239,5,"Amazing product, worth every penny!",2023-10-12 00:00:00
1333,92,79,3,"Acceptable, but not impressed.",2024-05-17 00:00:00
1334,297,36,4,"Very good product, minor improvements needed.",2023-09-08 00:00:00
1335,972,681,5,Superb quality and fast delivery.,2023-05-11 00:00:00
1336,587,430,1,"Complete waste, avoid this product.",2024-09-26 00:00:00
1337,752,605,5,Excellent product! Exceeded my expectations.,2024-05-25 00:00:00
1338,288,351,4,"Very good product, minor improvements needed.",2023-12-25 00:00:00
1339,828,151,5,Best purchase I've made in a long time!,2023-10-25 00:00:00
1340,283,33,5,Superb quality and fast delivery.,2024-10-19 00:00:00
1341,538,588,3,"Acceptable, but not impressed.",2023-06-10 00:00:00
1342,143,540,2,Would not recommend this product.,2023-12-22 00:00:00
1343,713,154,5,"Outstanding quality, highly recommended!",2023-08-16 00:00:00
1344,875,431,4,"Quality is good, delivery was fast.",2024-09-28 00:00:00
1345,72,329,3,"Acceptable, but not impressed.",2024-01-10 00:00:00
1346,69,671,5,Excellent product! Exceeded my expectations.,2023-11-02 00:00:00
1347,798,58,5,"Fantastic product, very satisfied!",2023-05-14 00:00:00
1348,536,322,5,Absolutely love it! Will buy again.,2024-09-26 00:00:00
1349,515,15,4,"Very good product, minor improvements needed.",2023-08-29 00:00:00
1350,714,436,4,"Solid product, does what it promises.",2023-11-24 00:00:00
1351,186,157,3,"It's okay, meets basic requirements.",2023-07-20 00:00:00
1352,885,625,5,"Fantastic product, very satisfied!",2023-09-18 00:00:00
1353,228,173,3,"Fair quality, could be better.",2024-02-02 00:00:00
1354,765,309,5,Perfect! Exactly what I was looking for.,2023-06-13 00:00:00
1355,541,434,5,Excellent product! Exceeded my expectations.,2024-09-03 00:00:00
1356,522,102,5,Excellent product! Exceeded my expectations.,2023-12-16 00:00:00
1357,755,85,5,"Outstanding quality, highly recommended!",2024-07-29 00:00:00
1358,427,294,3,"Average product, nothing special.",2023-09-30 00:00:00
1359,906,11,5,Perfect! Exactly what I was looking for.,2024-08-13 00:00:00
1360,594,604,4,"Quality is good, delivery was fast.",2023-08-04 00:00:00
1361,807,175,4,"Solid product, does what it promises.",2024-05-28 00:00:00
1362,252,90,5,"Amazing product, worth every penny!",2024-01-05 00:00:00
1363,905,667,2,Poor quality for the price.,2024-07-05 00:00:00
1364,961,642,4,Happy with this purchase overall.,2023-05-07 00:00:00
1365,749,213,5,Perfect! Exactly what I was looking for.,2023-01-18 00:00:00
1366,333,190,4,"Good value for money, would recommend.",2024-08-02 00:00:00
1367,123,433,5,Excellent product! Exceeded my expectations.,2024-11-12 00:00:00
1368,5,448,4,"Very good product, minor improvements needed.",2024-05-23 00:00:00
1369,983,334,4,"Quality is good, delivery was fast.",2024-08-24 00:00:00
1370,537,7,3,"Fair quality, could be better.",2024-11-21 00:00:00
1371,474,619,4,Happy with this purchase overall.,2023-01-08 00:00:00
1372,624,643,4,"Great quality, happy with my purchase.",2023-01-18 00:00:00
1373,703,669,5,"Fantastic product, very satisfied!",2024-04-14 00:00:00
1374,512,47,4,"Nice product, met my expectations.",2024-09-30 00:00:00
1375,776,236,2,Poor quality for the price.,2024-05-28 00:00:00
1376,437,27,5,Excellent product! Exceeded my expectations.,2023-06-17 00:00:00
1377,704,135,4,"Nice product, met my expectations.",2024-10-18 00:00:00
1378,352,634,5,"Fantastic product, very satisfied!",2023-07-24 00:00:00
1379,88,269,4,"Very good product, minor improvements needed.",2023-11-15 00:00:00
1380,28,558,2,Poor quality for the price.,2023-06-11 00:00:00
1381,108,410,3,"Fair quality, could be better.",2024-06-13 00:00:00
1382,534,628,4,"Quality is good, delivery was fast.",2024-05-18 00:00:00
1383,785,534,5,"Fantastic product, very satisfied!",2023-05-03 00:00:00
1384,358,89,4,Happy with this purchase overall.,2024-05-10 00:00:00
1385,390,653,4,"Solid product, does what it promises.",2023-06-16 00:00:00
1386,410,20,5,Perfect! Exactly what I was looking for.,2023-11-09 00:00:00
1387,382,210,5,Superb quality and fast delivery.,2024-11-08 00:00:00
1388,38,256,3,"Works as described, nothing more.",2024-05-29 00:00:00
1389,812,374,5,"Outstanding quality, highly recommended!",2024-04-12 00:00:00
1390,510,22,2,Several issues with this item.,2024-01-09 00:00:00
1391,424,473,3,Decent product for the price.,2024-01-13 00:00:00
1392,895,271,3,"Fair quality, could be better.",2024-01-02 00:00:00
1393,463,399,5,Absolutely love it! Will buy again.,2024-02-15 00:00:00
1394,465,640,5,Absolutely love it! Will buy again.,2023-10-15 00:00:00
1395,549,214,5,Absolutely love it! Will buy again.,2024-01-08 00:00:00
1396,840,344,5,Best purchase I've made in a long time!,2023-12-13 00:00:00
1397,185,383,5,Perfect! Exactly what I was looking for.,2024-03-05 00:00:00
1398,437,101,2,Would not recommend this product.,2024-06-28 00:00:00
1399,356,663,4,"Great quality, happy with my purchase.",2023-11-25 00:00:00
1400,841,399,3,Decent product for the price.,2024-10-12 00:00:00
1401,884,189,4,"Good value for money, would recommend.",2024-02-28 00:00:00
1402,808,24,5,Best purchase I've made in a long time!,2024-04-23 00:00:00
1403,391,373,3,"It's okay, meets basic requirements.",2024-04-17 00:00:00
1404,784,386,5,Excellent product! Exceeded my expectations.,2024-10-20 00:00:00
1405,502,164,5,Best purchase I've made in a long time!,2024-03-12 00:00:00
1406,949,402,5,"Outstanding quality, highly recommended!",2023-09-29 00:00:00
1407,760,546,5,Excellent product! Exceeded my expectations.,2024-09-22 00:00:00
1408,636,323,5,"Outstanding quality, highly recommended!",2024-08-21 00:00:00
1409,152,173,3,Decent product for the price.,2024-10-24 00:00:00
1410,604,646,5,Superb quality and fast delivery.,2023-02-13 00:00:00
1411,755,296,2,Several issues with this item.,2024-04-29 00:00:00
1412,959,96,5,"Amazing product, worth every penny!",2023-10-03 00:00:00
1413,693,113,5,Superb quality and fast delivery.,2024-07-03 00:00:00
1414,21,423,2,"Not as described, below expectations.",2023-09-15 00:00:00
1415,433,437,5,"Outstanding quality, highly recommended!",2023-03-19 00:00:00
1416,233,675,5,"Fantastic product, very satisfied!",2024-11-17 00:00:00
1417,277,465,2,Would not recommend this product.,2024-11-30 00:00:00
1418,125,357,4,"Very good product, minor improvements needed.",2023-06-23 00:00:00
1419,554,313,1,"Terrible product, waste of money.",2024-06-28 00:00:00
1420,935,460,5,Superb quality and fast delivery.,2023-12-14 00:00:00
1421,568,32,5,Excellent product! Exceeded my expectations.,2024-10-19 00:00:00
1422,186,495,3,"Acceptable, but not impressed.",2023-12-22 00:00:00
1423,441,141,4,"Solid product, does what it promises.",2023-02-04 00:00:00
1424,560,586,2,Poor quality for the price.,2024-08-02 00:00:00
1425,875,635,5,"Amazing product, worth every penny!",2024-11-05 00:00:00
1426,484,68,5,Excellent product! Exceeded my expectations.,2023-10-26 00:00:00
1427,220,8,5,Best purchase I've made in a long time!,2024-10-23 00:00:00
1428,433,484,3,"Works as described, nothing more.",2024-07-31 00:00:00
1429,807,198,4,"Very good product, minor improvements needed.",2024-10-20 00:00:00
1430,967,656,4,"Good value for money, would recommend.",2024-07-14 00:00:00
1431,250,368,3,Decent product for the price.,2023-09-07 00:00:00
1432,763,534,4,"Great quality, happy with my purchase.",2024-05-15 00:00:00
1433,556,294,5,Absolutely love it! Will buy again.,2024-01-06 00:00:00
1434,589,586,3,"Works as described, nothing more.",2024-06-10 00:00:00
1435,553,319,3,"Works as described, nothing more.",2023-02-26 00:00:00
1436,324,274,4,Happy with this purchase overall.,2024-09-11 00:00:00
1437,812,593,4,"Quality is good, delivery was fast.",2023-10-16 00:00:00
1438,941,63,3,"It's okay, meets basic requirements.",2023-09-27 00:00:00
1439,254,73,2,Disappointed with the quality.,2024-06-06 00:00:00
1440,594,603,3,"Works as described, nothing more.",2024-06-02 00:00:00
1441,493,674,3,"Fair quality, could be better.",2023-09-05 00:00:00
1442,72,344,4,"Nice product, met my expectations.",2023-09-29 00:00:00
1443,237,236,4,"Solid product, does what it promises.",2023-09-16 00:00:00
1444,332,65,5,"Outstanding quality, highly recommended!",2023-08-14 00:00:00
1445,291,209,5,Absolutely love it! Will buy again.,2024-07-07 00:00:00
1446,824,270,3,"Average product, nothing special.",2023-03-27 00:00:00
1447,778,529,2,Poor quality for the price.,2023-01-24 00:00:00
1448,492,378,5,"Outstanding quality, highly recommended!",2024-01-20 00:00:00
1449,3,255,5,Perfect! Exactly what I was looking for.,2023-04-24 00:00:00
1450,621,102,3,"Works as described, nothing more.",2023-11-02 00:00:00
1451,522,503,4,"Nice product, met my expectations.",2023-11-05 00:00:00
1452,588,395,4,"Quality is good, delivery was fast.",2024-06-05 00:00:00
1453,728,84,4,"Quality is good, delivery was fast.",2023-08-05 00:00:00
1454,286,328,4,"Good value for money, would recommend.",2023-10-01 00:00:00
1455,661,611,5,Absolutely love it! Will buy again.,2024-07-14 00:00:00
1456,321,587,5,"Amazing product, worth every penny!",2023-06-16 00:00:00
1457,713,357,4,"Great quality, happy with my purchase.",2024-01-25 00:00:00
1458,372,551,5,Best purchase I've made in a long time!,2023-01-25 00:00:00
1459,722,67,4,"Great quality, happy with my purchase.",2023-06-25 00:00:00
1460,74,75,5,Perfect! Exactly what I was looking for.,2023-12-07 00:00:00
1461,566,667,5,"Amazing product, worth every penny!",2023-02-22 00:00:00
1462,430,620,5,Best purchase I've made in a long time!,2023-06-04 00:00:00
1463,726,486,2,Would not recommend this product.,2024-04-19 00:00:00
1464,934,324,5,Excellent product! Exceeded my expectations.,2023-12-29 00:00:00
1465,157,265,4,"Good value for money, would recommend.",2023-09-24 00:00:00
1466,534,353,5,"Fantastic product, very satisfied!",2023-09-03 00:00:00
1467,643,490,5,"Outstanding quality, highly recommended!",2023-06-02 00:00:00
1468,592,479,4,"Solid product, does what it promises.",2023-10-27 00:00:00
1469,741,281,5,Best purchase I've made in a long time!,2023-12-30 00:00:00
1470,491,199,4,"Great quality, happy with my purchase.",2023-09-07 00:00:00
1471,951,200,3,Decent product for the price.,2023-12-28 00:00:00
1472,840,558,5,Absolutely love it! Will buy again.,2024-02-16 00:00:00
1473,39,657,5,Excellent product! Exceeded my expectations.,2023-12-30 00:00:00
1474,340,164,4,"Quality is good, delivery was fast.",2024-10-15 00:00:00
1475,806,125,3,"Fair quality, could be better.",2024-10-17 00:00:00
1476,559,332,4,"Solid product, does what it promises.",2024-08-07 00:00:00
1477,349,90,5,Perfect! Exactly what I was looking for.,2024-04-19 00:00:00
1478,678,376,4,Happy with this purchase overall.,2023-11-04 00:00:00
1479,115,117,4,Happy with this purchase overall.,2024-01-31 00:00:00
1480,973,215,4,"Solid product, does what it promises.",2024-09-05 00:00:00
1481,690,168,4,Happy with this purchase overall.,2024-05-27 00:00:00
1482,295,54,5,Excellent product! Exceeded my expectations.,2024-03-12 00:00:00
1483,688,579,5,Absolutely love it! Will buy again.,2023-07-17 00:00:00
1484,687,58,4,"Good value for money, would recommend.",2024-02-01 00:00:00
1485,696,555,5,Absolutely love it! Will buy again.,2024-03-16 00:00:00
1486,75,539,5,Excellent product! Exceeded my expectations.,2024-07-10 00:00:00
1487,662,60,5,Superb quality and fast delivery.,2023-09-02 00:00:00
1488,723,637,3,"Average product, nothing special.",2023-03-24 00:00:00
1489,600,66,2,Disappointed with the quality.,2023-10-11 00:00:00
1490,96,52,4,"Very good product, minor improvements needed.",2023-02-16 00:00:00
1491,247,337,3,"Acceptable, but not impressed.",2024-07-29 00:00:00
1492,137,419,5,Perfect! Exactly what I was looking for.,2024-02-28 00:00:00
1493,966,452,4,"Great quality, happy with my purchase.",2023-01-08 00:00:00
1494,581,417,5,"Fantastic product, very satisfied!",2023-04-11 00:00:00
1495,657,39,4,"Very good product, minor improvements needed.",2024-07-09 00:00:00
1496,419,696,5,Excellent product! Exceeded my expectations.,2023-01-03 00:00:00
1497,99,469,4,"Nice product, met my expectations.",2024-03-13 00:00:00
1498,912,672,3,Decent product for the price.,2024-07-31 00:00:00
1499,655,329,4,Happy with this purchase overall.,2023-05-04 00:00:00
1500,569,490,2,Not satisfied with my purchase.,2024-11-26 00:00:00
