id,customer_id,product_id,quantity,total_amount,order_date,status,payment_method
2333,744,198,1,112.86,2024-02-07 00:00:00,cancelled,debit_card
2334,744,416,1,256.35,2024-08-29 00:00:00,completed,credit_card
2335,745,53,1,357.97,2024-07-18 00:00:00,completed,paypal
2336,745,612,1,425.52,2024-07-01 00:00:00,completed,credit_card
2337,746,8,2,118.4,2023-02-12 00:00:00,shipped,debit_card
2338,746,75,1,110.96,2023-03-01 00:00:00,processing,debit_card
2339,746,31,3,1284.27,2024-11-20 00:00:00,shipped,credit_card
2340,747,136,1,371.71,2024-08-31 00:00:00,completed,credit_card
2341,747,486,1,343.68,2023-06-22 00:00:00,completed,paypal
2342,747,671,2,99.97,2024-05-16 00:00:00,completed,credit_card
2343,747,88,2,586.0,2024-06-16 00:00:00,completed,credit_card
2344,747,461,1,255.45,2023-10-01 00:00:00,processing,debit_card
2345,747,361,2,130.25,2024-09-08 00:00:00,completed,credit_card
2346,748,66,2,648.66,2024-02-28 00:00:00,completed,credit_card
2347,748,7,1,157.67,2024-06-30 00:00:00,completed,credit_card
2348,748,419,1,10.49,2023-07-21 00:00:00,completed,credit_card
2349,748,31,3,1409.09,2023-02-22 00:00:00,completed,credit_card
2350,748,484,1,318.06,2024-02-23 00:00:00,completed,paypal
2351,748,469,3,701.7,2024-07-21 00:00:00,shipped,credit_card
2352,748,621,2,366.79,2023-08-12 00:00:00,completed,bank_transfer
2353,748,48,1,380.08,2023-12-25 00:00:00,completed,paypal
2354,749,8,1,358.78,2024-08-14 00:00:00,completed,paypal
2355,749,437,1,111.98,2023-09-16 00:00:00,completed,debit_card
2356,749,200,4,1853.74,2024-02-25 00:00:00,completed,credit_card
2357,749,428,1,418.86,2023-09-19 00:00:00,completed,credit_card
2358,751,130,1,162.86,2023-07-06 00:00:00,completed,debit_card
2359,751,429,1,499.54,2023-08-01 00:00:00,completed,paypal
2360,751,623,2,712.6,2024-06-06 00:00:00,completed,credit_card
2361,751,281,1,63.59,2024-09-18 00:00:00,completed,credit_card
2362,751,553,5,1273.31,2023-07-28 00:00:00,processing,credit_card
2363,751,433,1,419.76,2023-09-04 00:00:00,completed,credit_card
2364,751,683,1,303.19,2023-06-20 00:00:00,completed,credit_card
2365,751,147,2,224.46,2024-04-18 00:00:00,completed,debit_card
2366,751,502,1,388.64,2024-09-01 00:00:00,completed,paypal
2367,751,179,2,204.92,2023-11-07 00:00:00,completed,credit_card
2368,751,292,2,963.73,2023-08-17 00:00:00,completed,credit_card
2369,752,36,3,105.56,2023-10-30 00:00:00,shipped,debit_card
2370,752,255,2,780.31,2024-10-14 00:00:00,completed,credit_card
2371,752,640,1,127.52,2024-08-30 00:00:00,shipped,credit_card
2372,752,79,1,160.74,2023-09-13 00:00:00,completed,credit_card
2373,752,292,1,418.63,2023-02-13 00:00:00,completed,paypal
2374,752,63,4,709.85,2024-03-10 00:00:00,completed,paypal
2375,752,136,2,26.46,2023-02-17 00:00:00,completed,debit_card
2376,752,516,2,916.38,2024-06-02 00:00:00,completed,debit_card
2377,752,676,1,383.94,2024-02-18 00:00:00,completed,credit_card
2378,753,50,5,2046.13,2024-03-17 00:00:00,completed,paypal
2379,753,25,1,175.42,2023-02-15 00:00:00,completed,paypal
2380,755,418,1,197.59,2023-02-09 00:00:00,completed,credit_card
2381,756,342,1,150.32,2023-05-11 00:00:00,completed,debit_card
2382,757,207,1,480.39,2024-10-24 00:00:00,completed,credit_card
2383,757,7,1,322.28,2024-07-07 00:00:00,completed,debit_card
2384,758,36,3,493.29,2023-08-15 00:00:00,completed,paypal
2385,758,303,2,944.46,2024-04-24 00:00:00,completed,bank_transfer
2386,760,293,4,685.21,2023-07-12 00:00:00,shipped,paypal
2387,760,581,1,210.07,2023-10-24 00:00:00,completed,debit_card
2388,761,63,1,293.01,2023-11-27 00:00:00,completed,debit_card
2389,762,241,2,712.45,2023-08-29 00:00:00,completed,credit_card
2390,762,394,2,693.63,2023-05-23 00:00:00,completed,debit_card
2391,762,112,4,278.12,2023-09-19 00:00:00,completed,credit_card
2392,762,254,1,154.44,2023-08-21 00:00:00,completed,paypal
2393,762,36,4,411.82,2023-08-02 00:00:00,completed,paypal
2394,763,28,2,558.13,2023-08-11 00:00:00,completed,credit_card
2395,763,602,3,1122.86,2023-09-29 00:00:00,processing,debit_card
2396,763,132,1,265.05,2024-04-21 00:00:00,completed,credit_card
2397,763,481,1,336.19,2023-09-08 00:00:00,completed,credit_card
2398,763,521,1,337.69,2023-02-08 00:00:00,completed,credit_card
2399,764,524,1,51.29,2023-08-16 00:00:00,completed,credit_card
2400,764,214,1,457.21,2024-11-06 00:00:00,completed,credit_card
2401,766,381,2,468.49,2023-09-14 00:00:00,processing,credit_card
2402,766,129,1,290.16,2023-01-07 00:00:00,completed,debit_card
2403,766,561,2,970.65,2023-12-14 00:00:00,completed,credit_card
2404,766,209,1,18.63,2023-03-05 00:00:00,completed,credit_card
2405,767,159,1,78.56,2024-03-01 00:00:00,completed,credit_card
2406,767,21,3,980.52,2024-08-25 00:00:00,completed,credit_card
2407,767,623,2,48.75,2023-02-18 00:00:00,completed,paypal
2408,768,343,1,24.83,2023-08-24 00:00:00,shipped,debit_card
2409,768,249,3,256.51,2023-04-08 00:00:00,shipped,credit_card
2410,769,686,1,174.07,2024-02-07 00:00:00,completed,debit_card
2411,769,304,2,46.02,2024-10-11 00:00:00,completed,credit_card
2412,770,19,3,625.28,2023-09-22 00:00:00,completed,credit_card
2413,770,26,1,232.49,2024-03-31 00:00:00,completed,credit_card
2414,771,27,2,425.35,2024-08-15 00:00:00,completed,paypal
2415,771,160,1,222.27,2024-04-17 00:00:00,shipped,credit_card
2416,771,573,3,1456.76,2023-08-15 00:00:00,completed,bank_transfer
2417,771,88,1,298.44,2024-01-06 00:00:00,completed,credit_card
2418,771,216,1,301.16,2024-10-23 00:00:00,shipped,debit_card
2419,771,567,2,933.35,2024-01-06 00:00:00,completed,debit_card
2420,771,234,1,271.39,2023-08-10 00:00:00,completed,paypal
2421,771,545,1,430.87,2024-04-18 00:00:00,completed,credit_card
2422,771,13,2,875.87,2023-03-12 00:00:00,completed,credit_card
2423,772,388,1,282.51,2023-12-12 00:00:00,completed,credit_card
2424,772,289,1,373.79,2024-10-22 00:00:00,completed,credit_card
2425,772,134,1,116.23,2023-03-09 00:00:00,completed,credit_card
2426,772,382,2,798.69,2023-10-31 00:00:00,completed,credit_card
2427,772,453,1,350.68,2024-10-24 00:00:00,completed,debit_card
2428,773,560,1,28.44,2024-07-15 00:00:00,shipped,credit_card
2429,773,193,2,449.55,2024-05-13 00:00:00,completed,debit_card
2430,774,5,2,573.23,2024-01-28 00:00:00,completed,credit_card
2431,775,467,2,604.51,2024-09-05 00:00:00,completed,credit_card
2432,776,170,1,106.75,2024-08-12 00:00:00,completed,debit_card
2433,776,447,2,97.14,2024-05-10 00:00:00,completed,credit_card
2434,776,168,1,95.78,2024-02-19 00:00:00,completed,credit_card
2435,776,556,1,191.96,2023-10-03 00:00:00,processing,bank_transfer
2436,776,292,5,2254.22,2024-06-22 00:00:00,completed,debit_card
2437,776,481,1,103.69,2024-05-21 00:00:00,completed,credit_card
2438,777,213,1,208.01,2023-02-07 00:00:00,completed,credit_card
2439,778,591,2,137.81,2023-02-24 00:00:00,completed,credit_card
2440,779,622,2,876.63,2024-06-21 00:00:00,completed,credit_card
2441,779,460,1,428.15,2024-02-01 00:00:00,completed,credit_card
2442,780,42,1,119.73,2023-03-07 00:00:00,completed,debit_card
2443,780,20,2,535.81,2024-03-11 00:00:00,completed,credit_card
2444,780,239,5,2233.59,2023-12-26 00:00:00,completed,debit_card
2445,780,112,2,953.66,2023-02-14 00:00:00,completed,credit_card
2446,780,425,1,35.29,2023-12-01 00:00:00,completed,paypal
2447,780,9,1,248.4,2024-01-21 00:00:00,completed,credit_card
2448,781,594,1,380.85,2023-09-23 00:00:00,completed,credit_card
2449,781,195,2,709.16,2023-09-06 00:00:00,completed,paypal
2450,781,93,3,756.5,2024-07-02 00:00:00,completed,credit_card
2451,781,33,2,550.43,2024-02-07 00:00:00,completed,credit_card
2452,781,39,1,377.18,2023-03-19 00:00:00,completed,debit_card
2453,781,149,1,254.59,2024-06-25 00:00:00,completed,credit_card
2454,781,63,1,92.56,2023-02-04 00:00:00,shipped,credit_card
2455,781,23,3,296.68,2023-01-06 00:00:00,completed,credit_card
2456,782,50,1,295.46,2024-10-17 00:00:00,completed,credit_card
2457,782,567,2,599.27,2023-10-23 00:00:00,completed,credit_card
2458,782,425,1,334.92,2024-02-17 00:00:00,completed,credit_card
2459,783,516,1,97.56,2023-06-05 00:00:00,completed,credit_card
2460,784,508,2,405.16,2023-08-09 00:00:00,completed,debit_card
2461,784,416,1,167.61,2024-03-29 00:00:00,completed,paypal
2462,785,524,2,228.65,2023-01-18 00:00:00,completed,credit_card
2463,786,35,1,233.0,2023-03-23 00:00:00,completed,credit_card
2464,786,657,1,448.97,2023-07-17 00:00:00,completed,credit_card
2465,787,681,1,491.27,2023-04-07 00:00:00,completed,paypal
2466,787,26,1,343.2,2024-02-05 00:00:00,completed,paypal
2467,787,201,1,352.54,2024-01-13 00:00:00,completed,credit_card
2468,788,679,1,380.28,2023-04-30 00:00:00,completed,paypal
2469,789,220,2,241.19,2024-04-23 00:00:00,processing,paypal
2470,789,227,4,309.48,2023-02-01 00:00:00,completed,credit_card
2471,789,697,1,92.8,2024-01-25 00:00:00,completed,paypal
2472,789,646,1,58.16,2024-07-21 00:00:00,completed,credit_card
2473,789,61,3,34.06,2024-09-24 00:00:00,completed,credit_card
2474,789,376,5,726.15,2024-02-02 00:00:00,completed,paypal
2475,789,339,3,1116.19,2024-03-14 00:00:00,completed,credit_card
2476,789,558,1,293.09,2023-05-25 00:00:00,completed,paypal
2477,789,412,2,748.27,2024-09-12 00:00:00,completed,debit_card
2478,790,122,1,429.35,2023-07-06 00:00:00,completed,credit_card
2479,790,587,2,591.01,2023-08-25 00:00:00,completed,debit_card
2480,790,691,4,1166.28,2024-10-31 00:00:00,completed,debit_card
2481,791,245,1,44.86,2023-07-24 00:00:00,completed,debit_card
2482,792,179,3,887.11,2023-04-30 00:00:00,completed,credit_card
2483,792,115,1,274.46,2023-07-13 00:00:00,shipped,debit_card
2484,793,525,1,321.97,2024-09-14 00:00:00,completed,credit_card
2485,793,179,2,183.11,2023-02-21 00:00:00,cancelled,credit_card
2486,794,382,1,294.61,2023-06-02 00:00:00,completed,debit_card
2487,794,595,2,718.26,2024-08-17 00:00:00,completed,debit_card
2488,794,662,1,406.94,2023-04-21 00:00:00,completed,credit_card
2489,794,188,1,237.42,2023-06-06 00:00:00,completed,credit_card
2490,794,247,1,206.66,2023-08-22 00:00:00,completed,credit_card
2491,794,274,1,20.48,2024-06-13 00:00:00,completed,credit_card
2492,795,16,1,179.34,2024-08-11 00:00:00,completed,credit_card
2493,795,193,2,216.78,2023-06-30 00:00:00,completed,debit_card
2494,796,651,1,339.56,2023-08-26 00:00:00,completed,paypal
2495,796,99,2,752.19,2023-03-19 00:00:00,completed,credit_card
2496,796,360,1,283.91,2024-11-24 00:00:00,completed,credit_card
2497,796,590,1,471.06,2024-09-09 00:00:00,completed,debit_card
2498,796,420,1,74.21,2024-09-03 00:00:00,completed,debit_card
2499,796,281,2,844.26,2023-07-30 00:00:00,completed,credit_card
2500,797,328,1,183.18,2023-07-26 00:00:00,completed,debit_card
2501,798,453,1,32.7,2024-09-14 00:00:00,completed,credit_card
2502,798,86,1,456.41,2023-07-04 00:00:00,completed,debit_card
2503,798,50,1,395.71,2024-07-23 00:00:00,completed,debit_card
2504,798,485,2,773.39,2023-01-26 00:00:00,completed,credit_card
2505,798,322,1,71.82,2023-02-04 00:00:00,completed,credit_card
2506,798,580,1,443.59,2024-06-06 00:00:00,completed,credit_card
2507,798,436,2,737.57,2023-07-15 00:00:00,completed,debit_card
2508,799,91,1,348.31,2023-12-16 00:00:00,completed,credit_card
2509,800,646,2,717.6,2023-03-02 00:00:00,completed,credit_card
2510,801,299,5,826.21,2023-11-12 00:00:00,completed,credit_card
2511,801,158,2,324.91,2023-05-26 00:00:00,completed,credit_card
2512,801,521,1,77.91,2024-11-02 00:00:00,completed,credit_card
2513,801,614,5,1386.18,2023-02-09 00:00:00,completed,paypal
2514,801,313,1,320.77,2023-04-18 00:00:00,completed,bank_transfer
2515,801,367,2,220.25,2024-04-24 00:00:00,completed,debit_card
2516,801,20,2,220.15,2023-09-15 00:00:00,completed,credit_card
2517,802,457,2,867.44,2024-10-11 00:00:00,completed,credit_card
2518,803,509,1,357.26,2024-03-09 00:00:00,completed,credit_card
2519,803,83,1,223.38,2023-09-07 00:00:00,completed,debit_card
2520,803,498,2,971.14,2024-04-06 00:00:00,completed,credit_card
2521,803,563,2,239.64,2023-10-16 00:00:00,completed,credit_card
2522,803,461,1,342.5,2024-11-25 00:00:00,shipped,credit_card
2523,803,351,2,772.25,2024-10-31 00:00:00,completed,credit_card
2524,803,370,1,25.88,2024-10-26 00:00:00,completed,credit_card
2525,804,242,2,193.06,2024-05-26 00:00:00,completed,paypal
2526,804,636,1,291.32,2024-07-15 00:00:00,completed,credit_card
2527,805,627,1,155.29,2023-02-13 00:00:00,completed,credit_card
2528,805,477,1,173.57,2023-01-15 00:00:00,completed,bank_transfer
2529,806,573,1,346.53,2023-08-19 00:00:00,completed,credit_card
2530,806,30,1,368.25,2023-08-31 00:00:00,completed,debit_card
2531,806,295,2,776.11,2023-08-02 00:00:00,shipped,debit_card
2532,806,171,1,349.6,2023-07-06 00:00:00,completed,credit_card
2533,807,193,1,342.2,2024-07-02 00:00:00,completed,paypal
2534,807,59,3,550.57,2023-06-30 00:00:00,completed,credit_card
2535,807,564,1,108.75,2024-04-22 00:00:00,processing,paypal
2536,807,24,1,408.69,2023-06-29 00:00:00,shipped,debit_card
2537,808,560,1,263.89,2024-10-25 00:00:00,completed,bank_transfer
2538,809,23,1,499.07,2024-02-17 00:00:00,completed,debit_card
2539,809,109,1,221.08,2023-06-11 00:00:00,completed,credit_card
2540,810,528,1,288.82,2024-09-25 00:00:00,completed,credit_card
2541,811,186,5,1116.17,2024-07-03 00:00:00,completed,credit_card
2542,811,103,3,376.17,2023-08-11 00:00:00,cancelled,paypal
2543,812,158,3,661.24,2024-06-15 00:00:00,completed,credit_card
2544,813,224,3,60.92,2023-03-17 00:00:00,completed,paypal
2545,814,694,1,112.12,2024-08-16 00:00:00,shipped,debit_card
2546,814,681,1,450.52,2024-01-23 00:00:00,completed,credit_card
2547,816,116,2,22.73,2023-03-10 00:00:00,shipped,credit_card
2548,816,264,1,272.7,2023-03-16 00:00:00,completed,debit_card
2549,816,231,1,162.36,2024-01-02 00:00:00,completed,debit_card
2550,816,682,1,115.49,2024-01-04 00:00:00,shipped,credit_card
2551,816,298,2,75.59,2023-12-03 00:00:00,completed,paypal
2552,816,560,1,376.51,2024-06-18 00:00:00,completed,credit_card
2553,816,689,2,433.23,2023-09-11 00:00:00,completed,credit_card
2554,817,416,3,827.32,2024-03-30 00:00:00,completed,debit_card
2555,818,425,1,10.11,2024-07-15 00:00:00,completed,credit_card
2556,818,394,1,369.78,2023-03-23 00:00:00,completed,credit_card
2557,818,450,1,56.13,2023-06-03 00:00:00,processing,debit_card
2558,819,58,1,211.46,2023-01-24 00:00:00,completed,paypal
2559,820,486,2,83.04,2024-04-04 00:00:00,completed,bank_transfer
2560,820,434,1,472.76,2024-09-03 00:00:00,completed,paypal
2561,820,374,1,353.38,2023-07-25 00:00:00,completed,paypal
2562,820,244,4,1309.14,2023-08-14 00:00:00,completed,credit_card
2563,821,569,1,358.26,2023-04-08 00:00:00,shipped,credit_card
2564,821,688,1,52.96,2023-11-18 00:00:00,completed,credit_card
2565,821,54,1,488.92,2024-05-15 00:00:00,completed,credit_card
2566,821,279,2,424.04,2024-09-09 00:00:00,completed,paypal
2567,821,485,1,309.04,2023-03-11 00:00:00,completed,bank_transfer
2568,822,456,1,26.61,2023-06-21 00:00:00,completed,paypal
2569,822,485,1,164.17,2023-12-09 00:00:00,completed,bank_transfer
2570,822,198,3,770.48,2023-11-12 00:00:00,completed,credit_card
2571,822,664,1,73.61,2024-05-21 00:00:00,completed,debit_card
2572,822,140,5,2142.78,2024-03-15 00:00:00,completed,credit_card
2573,822,128,1,491.18,2023-02-24 00:00:00,completed,credit_card
2574,824,428,2,569.49,2024-05-29 00:00:00,completed,debit_card
2575,824,93,1,49.32,2023-05-01 00:00:00,completed,debit_card
2576,824,520,3,1402.53,2024-01-19 00:00:00,completed,paypal
2577,824,669,2,422.89,2023-01-16 00:00:00,completed,debit_card
2578,825,180,3,1229.51,2023-03-10 00:00:00,shipped,credit_card
2579,826,389,1,399.78,2024-07-13 00:00:00,completed,credit_card
2580,826,183,1,326.22,2023-12-16 00:00:00,shipped,paypal
2581,826,552,5,1065.99,2023-02-19 00:00:00,completed,credit_card
2582,827,492,2,858.33,2023-11-02 00:00:00,completed,credit_card
2583,827,612,1,180.75,2023-02-12 00:00:00,completed,paypal
2584,827,615,2,234.22,2023-02-16 00:00:00,completed,credit_card
2585,827,398,1,140.11,2024-06-23 00:00:00,completed,credit_card
2586,827,107,2,135.63,2024-09-24 00:00:00,completed,debit_card
2587,827,390,2,535.44,2023-01-08 00:00:00,completed,credit_card
2588,828,361,1,473.38,2024-03-22 00:00:00,completed,credit_card
2589,830,103,1,142.08,2024-06-03 00:00:00,shipped,credit_card
2590,830,574,3,575.18,2024-11-10 00:00:00,completed,credit_card
2591,830,147,2,354.16,2023-12-23 00:00:00,completed,paypal
2592,830,315,1,440.59,2024-05-01 00:00:00,shipped,debit_card
2593,830,583,1,394.83,2023-10-15 00:00:00,completed,credit_card
2594,830,474,2,172.2,2023-12-15 00:00:00,completed,debit_card
2595,830,589,2,66.35,2024-05-14 00:00:00,completed,credit_card
2596,831,95,1,59.49,2024-05-15 00:00:00,completed,debit_card
2597,831,34,2,268.61,2024-09-01 00:00:00,completed,debit_card
2598,832,363,1,273.07,2023-05-17 00:00:00,completed,credit_card
2599,832,546,3,271.97,2023-06-29 00:00:00,shipped,debit_card
2600,832,167,1,133.73,2024-02-11 00:00:00,completed,credit_card
2601,832,69,3,162.51,2024-08-02 00:00:00,completed,credit_card
2602,832,274,2,358.41,2023-03-17 00:00:00,shipped,debit_card
2603,833,601,4,1294.06,2024-01-01 00:00:00,completed,debit_card
2604,833,572,2,87.76,2023-07-15 00:00:00,completed,credit_card
2605,834,289,2,346.68,2024-04-09 00:00:00,shipped,debit_card
2606,834,12,1,353.08,2024-05-22 00:00:00,cancelled,debit_card
2607,835,138,1,403.84,2024-09-07 00:00:00,completed,debit_card
2608,836,438,1,178.69,2023-09-12 00:00:00,completed,debit_card
2609,836,404,1,321.34,2023-05-31 00:00:00,completed,credit_card
2610,836,572,1,164.03,2023-06-06 00:00:00,completed,credit_card
2611,836,344,1,394.6,2023-08-27 00:00:00,completed,debit_card
2612,836,212,1,408.96,2023-09-03 00:00:00,completed,credit_card
2613,836,215,1,353.74,2023-01-05 00:00:00,completed,paypal
2614,837,253,1,29.6,2023-04-22 00:00:00,completed,debit_card
2615,837,374,3,516.74,2023-07-30 00:00:00,completed,credit_card
2616,838,312,1,204.34,2024-06-10 00:00:00,completed,credit_card
2617,838,302,1,211.48,2024-10-22 00:00:00,completed,debit_card
2618,838,665,3,855.66,2024-09-13 00:00:00,completed,credit_card
2619,839,501,2,744.63,2024-08-29 00:00:00,completed,credit_card
2620,840,165,1,269.07,2024-06-20 00:00:00,shipped,debit_card
2621,840,421,3,492.27,2024-07-14 00:00:00,completed,bank_transfer
2622,841,137,2,773.04,2023-04-25 00:00:00,completed,bank_transfer
2623,841,642,1,257.24,2023-10-06 00:00:00,completed,bank_transfer
2624,842,344,2,532.71,2023-11-19 00:00:00,completed,debit_card
2625,843,598,1,296.51,2024-11-25 00:00:00,completed,debit_card
2626,843,611,3,1413.38,2024-08-25 00:00:00,completed,credit_card
2627,844,657,1,97.54,2024-06-04 00:00:00,completed,debit_card
2628,845,359,2,883.84,2023-06-17 00:00:00,completed,debit_card
2629,845,609,1,462.51,2023-06-16 00:00:00,completed,credit_card
2630,846,367,2,762.21,2023-11-19 00:00:00,completed,credit_card
2631,847,689,1,226.73,2024-11-12 00:00:00,completed,credit_card
2632,847,584,2,634.46,2024-01-23 00:00:00,completed,credit_card
2633,848,659,1,229.25,2024-08-31 00:00:00,shipped,paypal
2634,848,138,2,345.26,2023-02-19 00:00:00,completed,credit_card
2635,848,423,1,18.43,2024-07-15 00:00:00,completed,debit_card
2636,848,446,1,287.8,2024-08-19 00:00:00,completed,paypal
2637,849,416,4,1325.35,2023-03-12 00:00:00,completed,credit_card
2638,849,378,3,129.05,2024-05-17 00:00:00,completed,paypal
2639,850,422,1,266.8,2023-09-13 00:00:00,completed,paypal
2640,850,112,1,229.79,2024-11-25 00:00:00,completed,credit_card
2641,850,123,1,440.98,2023-01-01 00:00:00,completed,credit_card
2642,850,571,2,943.18,2023-08-09 00:00:00,completed,credit_card
2643,850,269,2,516.79,2024-05-17 00:00:00,completed,credit_card
2644,850,113,1,401.85,2023-04-14 00:00:00,completed,credit_card
2645,850,353,2,560.94,2024-10-04 00:00:00,completed,debit_card
2646,851,411,3,1091.93,2023-07-25 00:00:00,completed,debit_card
2647,851,187,2,906.15,2024-04-29 00:00:00,completed,credit_card
2648,851,530,1,15.03,2024-04-17 00:00:00,cancelled,debit_card
2649,851,674,2,554.39,2023-02-12 00:00:00,completed,credit_card
2650,851,104,2,519.6,2024-10-27 00:00:00,cancelled,debit_card
2651,851,305,1,159.79,2024-04-18 00:00:00,completed,credit_card
2652,852,313,1,289.67,2024-03-30 00:00:00,cancelled,paypal
2653,854,608,1,83.71,2024-11-21 00:00:00,completed,credit_card
2654,855,164,2,168.4,2023-10-31 00:00:00,completed,credit_card
2655,855,50,1,321.54,2023-12-02 00:00:00,completed,credit_card
2656,855,419,4,987.1,2024-03-22 00:00:00,completed,debit_card
2657,856,69,2,250.86,2023-09-05 00:00:00,completed,bank_transfer
2658,856,548,2,536.26,2024-11-11 00:00:00,completed,debit_card
2659,856,566,2,741.81,2024-10-03 00:00:00,completed,credit_card
2660,857,152,1,298.93,2024-11-04 00:00:00,completed,debit_card
2661,857,689,2,984.85,2024-07-06 00:00:00,completed,debit_card
2662,858,352,3,676.73,2024-02-29 00:00:00,completed,credit_card
2663,858,565,1,303.58,2023-10-25 00:00:00,completed,debit_card
2664,859,192,1,205.19,2024-08-06 00:00:00,processing,debit_card
2665,859,631,1,235.73,2023-03-07 00:00:00,completed,credit_card
2666,860,39,1,428.1,2023-06-11 00:00:00,completed,paypal
2667,860,626,2,55.87,2023-08-13 00:00:00,processing,debit_card
2668,860,261,1,166.89,2023-05-06 00:00:00,completed,paypal
2669,861,302,1,105.28,2024-05-26 00:00:00,completed,debit_card
2670,861,202,1,354.87,2023-08-17 00:00:00,shipped,credit_card
2671,861,269,1,66.94,2023-10-15 00:00:00,completed,credit_card
2672,861,568,2,74.69,2023-11-30 00:00:00,completed,credit_card
2673,861,246,1,199.12,2024-03-29 00:00:00,completed,credit_card
2674,862,286,1,345.53,2024-07-26 00:00:00,shipped,credit_card
2675,862,426,2,158.69,2024-08-09 00:00:00,completed,debit_card
2676,862,83,3,161.04,2024-09-02 00:00:00,completed,credit_card
2677,862,213,5,221.81,2023-04-19 00:00:00,completed,paypal
2678,862,355,4,610.35,2024-01-06 00:00:00,completed,credit_card
2679,863,539,1,32.64,2023-12-16 00:00:00,completed,paypal
2680,863,550,1,229.0,2024-05-14 00:00:00,completed,credit_card
2681,863,700,2,796.24,2024-06-23 00:00:00,completed,debit_card
2682,863,184,1,348.54,2024-02-13 00:00:00,completed,credit_card
2683,863,173,1,133.65,2023-03-29 00:00:00,completed,credit_card
2684,866,182,1,489.43,2023-01-23 00:00:00,completed,debit_card
2685,867,685,1,154.28,2023-11-12 00:00:00,completed,credit_card
2686,867,30,3,1133.61,2024-08-03 00:00:00,completed,debit_card
2687,868,204,4,1410.63,2024-08-07 00:00:00,completed,credit_card
2688,868,427,1,273.03,2024-08-29 00:00:00,completed,debit_card
2689,869,447,1,480.03,2024-01-26 00:00:00,completed,credit_card
2690,869,278,1,425.62,2023-08-01 00:00:00,processing,debit_card
2691,869,36,1,404.1,2024-02-05 00:00:00,completed,paypal
2692,869,79,1,298.62,2023-11-03 00:00:00,completed,credit_card
2693,870,64,1,374.96,2023-08-15 00:00:00,completed,debit_card
2694,871,575,1,439.9,2024-07-17 00:00:00,completed,paypal
2695,872,596,1,160.82,2023-11-20 00:00:00,completed,credit_card
2696,872,560,2,353.65,2023-10-15 00:00:00,completed,credit_card
2697,872,390,1,434.19,2023-07-15 00:00:00,completed,credit_card
2698,873,557,2,700.75,2023-11-13 00:00:00,completed,paypal
2699,874,84,1,372.79,2023-07-11 00:00:00,completed,credit_card
2700,874,346,1,246.61,2023-11-19 00:00:00,completed,paypal
2701,874,402,2,863.29,2023-01-05 00:00:00,completed,credit_card
2702,874,214,1,402.66,2024-08-20 00:00:00,shipped,debit_card
2703,874,411,1,103.35,2023-01-14 00:00:00,completed,credit_card
2704,874,443,1,315.16,2024-08-28 00:00:00,completed,debit_card
2705,874,191,2,503.12,2023-10-09 00:00:00,completed,debit_card
2706,874,517,1,386.1,2024-09-21 00:00:00,completed,debit_card
2707,874,517,1,385.07,2023-03-04 00:00:00,completed,debit_card
2708,874,235,1,459.85,2023-05-20 00:00:00,completed,paypal
2709,875,68,2,842.66,2024-11-14 00:00:00,completed,credit_card
2710,876,533,3,1140.61,2023-12-14 00:00:00,completed,credit_card
2711,876,76,2,279.59,2024-06-20 00:00:00,completed,debit_card
2712,876,661,1,150.93,2023-05-19 00:00:00,completed,debit_card
2713,877,10,1,91.99,2023-11-21 00:00:00,completed,credit_card
2714,877,166,2,217.51,2023-04-13 00:00:00,completed,credit_card
2715,877,505,1,124.7,2023-04-29 00:00:00,completed,paypal
2716,878,660,1,150.63,2024-03-15 00:00:00,completed,debit_card
2717,879,247,1,335.5,2023-02-09 00:00:00,completed,credit_card
2718,880,399,2,113.74,2024-09-12 00:00:00,completed,credit_card
2719,880,2,1,386.46,2023-06-06 00:00:00,cancelled,paypal
2720,880,336,3,180.61,2023-06-26 00:00:00,completed,bank_transfer
2721,880,367,1,424.27,2023-06-09 00:00:00,completed,debit_card
2722,880,576,1,58.87,2023-08-16 00:00:00,completed,credit_card
2723,881,432,2,936.75,2023-06-12 00:00:00,completed,credit_card
2724,881,162,1,126.24,2024-03-23 00:00:00,completed,paypal
2725,883,598,2,539.23,2023-01-23 00:00:00,completed,debit_card
2726,884,684,1,490.95,2024-01-13 00:00:00,completed,debit_card
2727,884,259,1,310.93,2024-10-22 00:00:00,completed,credit_card
2728,885,42,1,29.49,2024-05-04 00:00:00,completed,credit_card
2729,885,298,5,2481.18,2024-02-13 00:00:00,completed,credit_card
2730,885,67,2,418.13,2023-12-16 00:00:00,completed,credit_card
2731,885,254,1,284.17,2024-09-01 00:00:00,completed,credit_card
2732,885,154,3,90.41,2023-12-16 00:00:00,completed,debit_card
2733,885,500,1,418.36,2023-11-28 00:00:00,completed,credit_card
2734,885,365,1,135.01,2024-01-10 00:00:00,completed,credit_card
2735,885,14,2,495.82,2024-11-16 00:00:00,completed,debit_card
2736,885,611,3,663.65,2023-03-22 00:00:00,completed,credit_card
2737,886,445,1,469.19,2023-07-24 00:00:00,completed,credit_card
2738,886,133,1,61.27,2023-04-30 00:00:00,completed,credit_card
2739,886,677,1,318.9,2024-03-10 00:00:00,completed,credit_card
2740,887,148,1,146.77,2023-04-06 00:00:00,completed,debit_card
2741,887,211,1,419.72,2023-12-27 00:00:00,processing,credit_card
